OrderID,CustomerID,ProductID,StoreID,DeliveryPartnerID,OrderDate,DeliveryDate,Quantity,TotalPrice,DiscountApplied,DeliveryTimeMinutes,OrderStatus,PaymentMethodID,TimeOfDay
ORD01572,CUST0050,PROD104,STORE028,DP045,"2024-05-01 18:00:00","2024-05-01 18:22:00",1,359.48,31.94,22,Delivered,PAY05,Evening
ORD01573,CUST0042,PROD028,STORE026,DP001,"2024-10-12 20:11:00","2024-10-12 20:40:00",7,1310.75,329.30,29,Pending,PAY04,Evening
ORD01574,CUST0003,PROD077,STORE019,DP041,"2024-09-30 16:48:00","2024-09-30 17:18:00",3,1188.54,156.22,30,Shipped,PAY03,Afternoon
ORD01575,CUST0014,PROD078,STORE005,DP008,"2024-09-22 12:18:00","2024-09-22 12:28:00",1,387.43,23.00,10,Shipped,PAY05,Afternoon
ORD01577,CUST0025,PROD098,STORE048,DP009,"2025-01-31 18:37:00","2025-01-31 18:49:00",9,1264.23,376.02,12,Pending,PAY05,Evening
ORD01579,CUST0007,PROD081,STORE029,DP007,"2025-04-10 17:21:00","2025-04-10 17:35:00",5,1878.35,494.77,14,Pending,PAY05,Evening
ORD01580,CUST0043,PROD031,STORE039,DP012,"2024-05-21 14:52:00","2024-05-21 15:07:00",4,990.20,3.94,15,Shipped,PAY05,Afternoon
ORD01581,CUST0048,PROD041,STORE003,DP018,"2024-11-06 14:27:00","2024-11-06 14:43:00",2,191.96,36.34,16,Cancelled,PAY01,Afternoon
ORD01582,CUST0014,PROD133,STORE005,DP015,"2024-05-10 10:24:00","2024-05-10 10:41:00",2,539.72,35.23,17,Pending,PAY03,Morning
ORD01583,CUST0028,PROD005,STORE043,DP018,"2025-04-26 15:58:00","2025-04-26 16:16:00",1,103.17,16.63,18,Delivered,PAY02,Afternoon
ORD01584,CUST0008,PROD124,STORE016,DP016,"2024-03-01 10:06:00","2024-03-01 10:16:00",5,1322.10,242.66,10,Delivered,PAY01,Morning
ORD01585,CUST0050,PROD054,STORE028,DP010,"2024-06-06 18:24:00","2024-06-06 18:44:00",1,289.15,41.61,20,Shipped,PAY02,Evening
ORD01586,CUST0046,PROD074,STORE028,DP006,"2024-08-27 14:49:00","2024-08-27 15:10:00",7,860.44,177.99,21,Shipped,PAY03,Afternoon
ORD01587,CUST0009,PROD103,STORE029,DP033,"2024-11-08 10:04:00","2024-11-08 10:16:00",5,1812.60,34.04,12,Delivered,PAY02,Morning
ORD01588,CUST0030,PROD091,STORE006,DP026,"2024-08-01 16:00:00","2024-08-01 16:13:00",3,231.90,7.73,13,Shipped,PAY05,Afternoon
ORD01590,CUST0041,PROD016,STORE038,DP039,"2024-05-25 15:49:00","2024-05-25 16:04:00",9,2700.00,334.52,15,Cancelled,PAY01,Afternoon
ORD01592,CUST0038,PROD061,STORE021,DP046,"2024-09-27 13:12:00","2024-09-27 13:29:00",5,2481.55,437.15,17,Pending,PAY04,Afternoon
ORD01593,CUST0048,PROD089,STORE001,DP040,"2024-06-20 09:50:00","2024-06-20 10:18:00",1,420.92,0.28,28,Pending,PAY04,Morning
ORD01594,CUST0029,PROD125,STORE014,DP020,"2024-11-15 13:15:00","2024-11-15 13:44:00",10,4269.40,837.52,29,Returned,PAY03,Afternoon
ORD01595,CUST0032,PROD051,STORE027,DP031,"2024-06-13 10:19:00","2024-06-13 10:29:00",7,1912.54,303.81,10,Returned,PAY01,Morning
ORD01596,CUST0002,PROD149,STORE003,DP023,"2024-04-29 18:43:00","2024-04-29 18:54:00",6,1774.74,92.66,11,Shipped,PAY05,Evening
ORD01597,CUST0040,PROD059,STORE020,DP010,"2024-07-08 10:53:00","2024-07-08 11:05:00",1,232.08,66.58,12,Pending,PAY01,Morning
ORD01598,CUST0009,PROD137,STORE012,DP004,"2024-07-01 17:53:00","2024-07-01 18:06:00",9,3549.06,984.08,13,Cancelled,PAY05,Evening
ORD01599,CUST0002,PROD093,STORE018,DP016,"2024-01-25 10:03:00","2024-01-25 10:17:00",1,254.67,69.38,14,Cancelled,PAY03,Morning
ORD01600,CUST0013,PROD125,STORE013,DP003,"2024-03-20 16:49:00","2024-03-20 17:04:00",9,3586.14,1072.05,15,Pending,PAY03,Afternoon
ORD01601,CUST0049,PROD030,STORE014,DP047,"2024-01-10 19:47:00","2024-01-10 20:03:00",8,3328.72,938.51,16,Delivered,PAY05,Evening
ORD01602,CUST0026,PROD059,STORE030,DP009,"2024-11-10 19:57:00","2024-11-10 20:19:00",8,3009.44,539.90,22,Cancelled,PAY03,Evening
ORD01603,CUST0043,PROD071,STORE035,DP027,"2025-04-07 20:35:00","2025-04-07 20:58:00",7,1940.82,207.72,23,Pending,PAY05,Evening
ORD01604,CUST0020,PROD057,STORE006,DP012,"2024-09-23 14:46:00","2024-09-23 15:10:00",6,2992.44,391.57,24,Pending,PAY01,Afternoon
ORD01606,CUST0003,PROD118,STORE002,DP032,"2024-04-11 15:23:00","2024-04-11 15:49:00",7,2822.89,468.56,26,Delivered,PAY02,Afternoon
ORD01608,CUST0038,PROD149,STORE045,DP036,"2024-09-12 11:00:00","2024-09-12 11:18:00",1,158.10,23.66,18,Shipped,PAY05,Morning
ORD01611,CUST0026,PROD129,STORE014,DP046,"2025-03-31 09:44:00","2025-03-31 10:05:00",4,795.68,209.53,21,Cancelled,PAY02,Morning
ORD01612,CUST0018,PROD041,STORE004,DP035,"2025-03-26 10:33:00","2025-03-26 10:55:00",2,179.98,48.81,22,Cancelled,PAY02,Morning
ORD01614,CUST0037,PROD052,STORE039,DP047,"2025-01-30 16:03:00","2025-01-30 16:27:00",2,919.14,164.53,24,Shipped,PAY04,Afternoon
ORD01615,CUST0027,PROD078,STORE013,DP003,"2024-08-26 16:21:00","2024-08-26 16:46:00",2,274.58,39.06,25,Cancelled,PAY03,Afternoon
ORD01616,CUST0050,PROD089,STORE029,DP004,"2025-06-05 15:47:00","2025-06-05 16:13:00",6,2002.86,427.44,26,Delivered,PAY05,Afternoon
ORD01617,CUST0038,PROD148,STORE045,DP019,"2024-06-27 10:08:00","2024-06-27 10:35:00",8,3277.68,278.33,27,Returned,PAY03,Morning
ORD01618,CUST0032,PROD124,STORE004,DP003,"2025-02-10 12:55:00","2025-02-10 13:23:00",3,1206.03,359.08,28,Cancelled,PAY04,Afternoon
ORD01619,CUST0006,PROD012,STORE048,DP042,"2025-01-13 17:41:00","2025-01-13 18:10:00",10,3498.20,148.90,29,Pending,PAY04,Evening
ORD01620,CUST0022,PROD049,STORE004,DP047,"2024-05-02 16:55:00","2024-05-02 17:25:00",10,3841.60,19.71,30,Cancelled,PAY04,Afternoon
ORD01621,CUST0025,PROD078,STORE039,DP019,"2024-05-27 12:28:00","2024-05-27 12:38:00",1,402.85,86.47,10,Shipped,PAY02,Afternoon
ORD01622,CUST0008,PROD071,STORE004,DP007,"2025-03-06 14:59:00","2025-03-06 15:23:00",10,3847.60,763.84,24,Returned,PAY02,Afternoon
ORD01623,CUST0032,PROD051,STORE027,DP017,"2024-01-18 15:25:00","2024-01-18 15:38:00",4,1427.68,81.70,13,Cancelled,PAY04,Afternoon
ORD01625,CUST0034,PROD134,STORE003,DP046,"2025-02-13 10:55:00","2025-02-13 11:10:00",7,2057.72,450.40,15,Cancelled,PAY01,Morning
ORD01626,CUST0031,PROD116,STORE036,DP047,"2024-02-01 18:24:00","2024-02-01 18:40:00",3,169.80,12.09,16,Pending,PAY02,Evening
ORD01627,CUST0002,PROD097,STORE048,DP027,"2024-11-21 13:28:00","2024-11-21 13:45:00",1,478.75,33.58,17,Pending,PAY02,Afternoon
ORD01628,CUST0043,PROD043,STORE049,DP016,"2024-07-28 08:29:00","2024-07-28 08:47:00",9,514.89,54.39,18,Returned,PAY05,Morning
ORD01629,CUST0001,PROD024,STORE013,DP009,"2025-05-23 13:32:00","2025-05-23 13:51:00",9,2910.51,32.51,19,Shipped,PAY03,Afternoon
ORD01630,CUST0005,PROD057,STORE043,DP014,"2025-05-08 09:00:00","2025-05-08 09:18:00",2,414.08,111.60,18,Delivered,PAY01,Morning
ORD01631,CUST0033,PROD084,STORE049,DP031,"2025-06-18 18:32:00","2025-06-18 19:01:00",10,3616.00,920.31,29,Cancelled,PAY04,Evening
ORD01632,CUST0032,PROD061,STORE030,DP038,"2025-05-30 18:31:00","2025-05-30 19:01:00",7,2954.84,558.54,30,Cancelled,PAY01,Evening
ORD01635,CUST0007,PROD051,STORE048,DP033,"2024-11-17 08:31:00","2024-11-17 09:03:00",2,338.46,72.13,32,Cancelled,PAY01,Morning
ORD01638,CUST0029,PROD111,STORE014,DP032,"2024-06-13 12:41:00","2024-06-13 12:54:00",9,4298.85,593.22,13,Shipped,PAY02,Afternoon
ORD01640,CUST0022,PROD042,STORE038,DP048,"2024-04-02 13:50:00","2024-04-02 14:16:00",4,1431.08,11.85,26,Pending,PAY05,Afternoon
ORD01641,CUST0013,PROD013,STORE008,DP043,"2025-01-29 18:17:00","2025-01-29 18:44:00",4,270.84,29.39,27,Cancelled,PAY03,Evening
ORD01642,CUST0026,PROD138,STORE013,DP024,"2024-05-20 13:44:00","2024-05-20 14:12:00",8,814.08,27.51,28,Cancelled,PAY02,Afternoon
ORD01645,CUST0003,PROD036,STORE038,DP028,"2025-01-09 16:26:00","2025-01-09 16:40:00",2,167.22,17.42,14,Returned,PAY02,Afternoon
ORD01646,CUST0008,PROD110,STORE010,DP047,"2025-06-13 10:21:00","2025-06-13 10:36:00",9,859.95,215.63,15,Shipped,PAY02,Morning
ORD01647,CUST0012,PROD133,STORE031,DP006,"2025-04-10 08:53:00","2025-04-10 09:09:00",2,581.62,92.20,16,Delivered,PAY05,Morning
ORD01648,CUST0002,PROD010,STORE025,DP046,"2024-09-24 13:41:00","2024-09-24 13:58:00",9,656.64,74.58,17,Cancelled,PAY03,Afternoon
ORD01650,CUST0020,PROD080,STORE021,DP001,"2024-08-02 19:29:00","2024-08-02 19:48:00",8,962.56,278.30,19,Shipped,PAY04,Evening
ORD01651,CUST0019,PROD016,STORE002,DP036,"2024-12-29 18:49:00","2024-12-29 19:09:00",7,1706.95,185.07,20,Delivered,PAY04,Evening
ORD01652,CUST0010,PROD057,STORE030,DP041,"2024-08-02 19:38:00","2024-08-02 19:59:00",9,3700.98,234.54,21,Pending,PAY04,Evening
ORD01653,CUST0015,PROD100,STORE042,DP002,"2024-07-25 11:03:00","2024-07-25 11:25:00",4,1760.48,235.09,22,Delivered,PAY03,Morning
ORD01654,CUST0017,PROD102,STORE035,DP035,"2024-08-09 17:00:00","2024-08-09 17:23:00",3,1034.94,147.81,23,Pending,PAY03,Afternoon
ORD01655,CUST0007,PROD039,STORE047,DP033,"2024-08-18 12:53:00","2024-08-18 13:17:00",9,2349.90,173.28,24,Cancelled,PAY05,Afternoon
ORD01656,CUST0010,PROD047,STORE004,DP001,"2024-01-12 10:45:00","2024-01-12 11:10:00",9,1152.36,312.64,25,Returned,PAY03,Morning
ORD01657,CUST0040,PROD024,STORE018,DP008,"2024-07-31 14:15:00","2024-07-31 14:41:00",4,1228.68,101.57,26,Pending,PAY01,Afternoon
ORD01658,CUST0033,PROD025,STORE037,DP033,"2025-03-26 20:23:00","2025-03-26 20:50:00",3,1088.52,241.85,27,Pending,PAY01,Evening
ORD01659,CUST0017,PROD003,STORE022,DP010,"2025-03-08 12:54:00","2025-03-08 13:22:00",2,315.02,30.99,28,Pending,PAY01,Afternoon
ORD01661,CUST0002,PROD001,STORE010,DP005,"2024-04-20 16:33:00","2024-04-20 17:03:00",9,2773.17,758.01,30,Shipped,PAY04,Afternoon
ORD01662,CUST0031,PROD082,STORE030,DP014,"2024-08-05 08:31:00","2024-08-05 08:42:00",8,2021.60,61.17,11,Pending,PAY04,Morning
ORD01663,CUST0050,PROD131,STORE003,DP029,"2024-11-30 08:12:00","2024-11-30 08:24:00",8,1943.92,122.80,12,Delivered,PAY05,Morning
ORD01665,CUST0041,PROD015,STORE035,DP043,"2024-10-18 13:23:00","2024-10-18 13:37:00",9,3761.91,522.86,14,Delivered,PAY05,Afternoon
ORD01666,CUST0038,PROD119,STORE017,DP044,"2024-05-28 13:54:00","2024-05-28 14:19:00",10,3831.00,556.05,25,Delivered,PAY01,Afternoon
ORD01668,CUST0049,PROD127,STORE012,DP041,"2024-07-16 10:04:00","2024-07-16 10:21:00",2,558.70,155.64,17,Shipped,PAY05,Morning
ORD01669,CUST0036,PROD148,STORE034,DP017,"2025-01-20 20:08:00","2025-01-20 20:26:00",4,1091.32,222.00,18,Delivered,PAY05,Evening
ORD01670,CUST0047,PROD105,STORE008,DP012,"2025-03-20 09:13:00","2025-03-20 09:32:00",6,549.12,24.26,19,Returned,PAY05,Morning
ORD01671,CUST0045,PROD081,STORE047,DP011,"2024-12-30 09:08:00","2024-12-30 09:28:00",8,2747.28,722.30,20,Shipped,PAY03,Morning
ORD01674,CUST0022,PROD066,STORE042,DP005,"2025-04-26 15:26:00","2025-04-26 15:49:00",6,2724.06,783.04,23,Shipped,PAY03,Afternoon
ORD01675,CUST0030,PROD114,STORE038,DP024,"2024-05-19 15:31:00","2024-05-19 15:55:00",3,1418.94,67.23,24,Shipped,PAY01,Afternoon
ORD01676,CUST0016,PROD093,STORE011,DP027,"2024-03-13 13:02:00","2024-03-13 13:27:00",6,1993.86,519.09,25,Cancelled,PAY01,Afternoon
ORD01677,CUST0037,PROD059,STORE034,DP012,"2024-12-29 19:22:00","2024-12-29 19:48:00",3,631.74,17.02,26,Pending,PAY01,Evening
ORD01679,CUST0048,PROD031,STORE009,DP033,"2025-01-28 11:09:00","2025-01-28 11:37:00",10,1109.20,326.12,28,Shipped,PAY04,Morning
ORD01680,CUST0040,PROD015,STORE050,DP042,"2024-01-29 08:41:00","2024-01-29 09:10:00",6,675.24,132.55,29,Shipped,PAY02,Morning
ORD01681,CUST0002,PROD032,STORE008,DP028,"2025-03-18 09:30:00","2025-03-18 10:00:00",8,868.00,144.84,30,Returned,PAY04,Morning
ORD01684,CUST0019,PROD136,STORE034,DP021,"2025-04-29 14:16:00","2025-04-29 14:28:00",1,409.88,59.66,12,Returned,PAY05,Afternoon
ORD01685,CUST0027,PROD084,STORE049,DP029,"2025-03-23 08:21:00","2025-03-23 08:34:00",10,1008.60,6.02,13,Returned,PAY01,Morning
ORD01686,CUST0048,PROD063,STORE018,DP044,"2024-01-27 12:16:00","2024-01-27 12:30:00",6,490.86,128.78,14,Pending,PAY05,Afternoon
ORD01688,CUST0023,PROD044,STORE022,DP015,"2025-01-02 13:42:00","2025-01-02 13:58:00",3,1198.17,116.70,16,Returned,PAY05,Afternoon
ORD01689,CUST0035,PROD066,STORE044,DP019,"2025-06-17 12:15:00","2025-06-17 12:32:00",4,251.04,18.32,17,Returned,PAY05,Afternoon
ORD01690,CUST0021,PROD142,STORE026,DP007,"2025-03-07 12:53:00","2025-03-07 13:11:00",5,794.50,85.27,18,Cancelled,PAY01,Afternoon
ORD01692,CUST0008,PROD115,STORE008,DP042,"2025-04-30 20:21:00","2025-04-30 20:41:00",2,189.42,8.98,20,Delivered,PAY03,Evening
ORD01693,CUST0021,PROD063,STORE038,DP047,"2024-01-08 18:33:00","2024-01-08 18:54:00",4,1541.72,83.35,21,Cancelled,PAY04,Evening
ORD01694,CUST0025,PROD064,STORE050,DP022,"2025-01-30 14:54:00","2025-01-30 15:16:00",3,1479.09,317.21,22,Pending,PAY02,Afternoon
ORD01695,CUST0019,PROD087,STORE025,DP012,"2025-02-28 08:08:00","2025-02-28 08:31:00",2,974.50,188.62,23,Cancelled,PAY05,Morning
ORD01700,CUST0029,PROD063,STORE039,DP042,"2024-11-07 10:02:00","2024-11-07 10:24:00",2,795.08,37.15,22,Returned,PAY03,Morning
ORD01701,CUST0002,PROD090,STORE037,DP035,"2024-08-05 08:20:00","2024-08-05 08:43:00",1,440.26,37.62,23,Delivered,PAY02,Morning
ORD01702,CUST0038,PROD046,STORE040,DP040,"2024-03-28 10:30:00","2024-03-28 10:54:00",4,1313.88,201.98,24,Pending,PAY04,Morning
ORD01703,CUST0003,PROD140,STORE014,DP050,"2024-03-13 11:10:00","2024-03-13 11:35:00",10,568.30,153.83,25,Delivered,PAY05,Morning
ORD01704,CUST0025,PROD039,STORE039,DP045,"2025-03-10 14:14:00","2025-03-10 14:40:00",3,1010.88,178.41,26,Returned,PAY04,Afternoon
ORD01705,CUST0039,PROD089,STORE008,DP041,"2025-06-25 18:33:00","2025-06-25 19:00:00",5,559.80,146.12,27,Cancelled,PAY02,Evening
ORD01706,CUST0043,PROD045,STORE027,DP021,"2024-10-26 14:25:00","2024-10-26 14:53:00",9,2418.66,151.48,28,Pending,PAY04,Afternoon
ORD01707,CUST0036,PROD044,STORE023,DP011,"2024-11-22 17:17:00","2024-11-22 17:46:00",5,1061.20,79.58,29,Pending,PAY01,Evening
ORD01708,CUST0018,PROD117,STORE001,DP038,"2025-05-28 12:07:00","2025-05-28 12:37:00",3,191.46,11.62,30,Returned,PAY05,Afternoon
ORD01710,CUST0028,PROD150,STORE026,DP003,"2025-05-30 11:59:00","2025-05-30 12:20:00",3,1349.76,93.47,21,Delivered,PAY03,Morning
ORD01711,CUST0049,PROD105,STORE040,DP046,"2025-03-19 09:29:00","2025-03-19 09:41:00",8,3636.88,758.56,12,Shipped,PAY05,Morning
ORD01712,CUST0001,PROD127,STORE014,DP018,"2024-03-08 08:57:00","2024-03-08 09:20:00",3,1269.60,96.69,23,Returned,PAY02,Morning
ORD01713,CUST0005,PROD094,STORE031,DP003,"2024-08-25 20:16:00","2024-08-25 20:30:00",7,3265.64,889.64,14,Returned,PAY03,Evening
ORD01714,CUST0040,PROD107,STORE001,DP041,"2024-07-26 10:23:00","2024-07-26 10:48:00",1,441.91,0.03,25,Cancelled,PAY03,Morning
ORD01716,CUST0034,PROD140,STORE016,DP005,"2024-12-19 17:26:00","2024-12-19 17:43:00",10,826.20,82.97,17,Returned,PAY03,Evening
ORD01717,CUST0023,PROD073,STORE037,DP049,"2024-02-23 14:23:00","2024-02-23 14:41:00",9,1990.53,98.09,18,Shipped,PAY02,Afternoon
ORD01719,CUST0015,PROD144,STORE003,DP023,"2024-01-31 17:34:00","2024-01-31 17:54:00",10,659.40,72.94,20,Pending,PAY02,Evening
ORD01721,CUST0011,PROD001,STORE046,DP030,"2025-06-07 12:57:00","2025-06-07 13:19:00",3,1043.61,181.52,22,Delivered,PAY01,Afternoon
ORD01722,CUST0042,PROD041,STORE014,DP037,"2025-05-18 11:10:00","2025-05-18 11:33:00",10,3453.10,62.60,23,Pending,PAY05,Morning
ORD01724,CUST0034,PROD017,STORE036,DP046,"2025-02-10 07:35:00","2025-02-10 08:00:00",6,1230.36,225.93,25,Cancelled,PAY04,Morning
ORD01725,CUST0045,PROD022,STORE023,DP010,"2024-05-28 14:05:00","2024-05-28 14:31:00",7,3340.47,979.66,26,Pending,PAY04,Afternoon
ORD01726,CUST0009,PROD014,STORE019,DP032,"2024-12-30 14:01:00","2024-12-30 14:18:00",9,4333.32,1250.89,17,Shipped,PAY05,Afternoon
ORD01727,CUST0049,PROD023,STORE002,DP006,"2024-05-15 15:47:00","2024-05-15 16:05:00",5,1948.55,565.41,18,Cancelled,PAY02,Afternoon
ORD01728,CUST0050,PROD089,STORE012,DP027,"2025-01-16 12:44:00","2025-01-16 13:03:00",5,1107.05,45.04,19,Cancelled,PAY03,Afternoon
ORD01729,CUST0001,PROD138,STORE016,DP019,"2025-02-25 15:22:00","2025-02-25 15:42:00",7,580.16,127.07,20,Pending,PAY05,Afternoon
ORD01730,CUST0049,PROD108,STORE037,DP015,"2024-03-27 08:50:00","2024-03-27 09:21:00",8,706.88,45.65,31,Shipped,PAY05,Morning
ORD01731,CUST0037,PROD029,STORE043,DP005,"2024-03-25 18:53:00","2024-03-25 19:05:00",6,2878.20,490.81,12,Shipped,PAY04,Evening
ORD01732,CUST0022,PROD110,STORE033,DP030,"2024-03-24 19:09:00","2024-03-24 19:23:00",10,1678.70,408.38,14,Returned,PAY05,Evening
ORD01735,CUST0019,PROD103,STORE022,DP011,"2024-09-16 11:33:00","2024-09-16 11:50:00",9,4146.48,258.27,17,Shipped,PAY05,Morning
ORD01736,CUST0023,PROD048,STORE030,DP022,"2025-05-07 15:18:00","2025-05-07 15:36:00",5,979.75,205.82,18,Shipped,PAY03,Afternoon
ORD01737,CUST0046,PROD054,STORE050,DP021,"2024-09-12 12:54:00","2024-09-12 13:13:00",9,1559.25,441.06,19,Pending,PAY04,Afternoon
ORD01738,CUST0037,PROD035,STORE002,DP001,"2025-06-13 17:36:00","2025-06-13 17:56:00",8,887.04,244.67,20,Returned,PAY02,Evening
ORD01739,CUST0037,PROD139,STORE043,DP009,"2024-10-10 08:37:00","2024-10-10 08:58:00",3,1205.22,222.64,21,Shipped,PAY02,Morning
ORD01740,CUST0003,PROD013,STORE015,DP047,"2024-08-17 20:32:00","2024-08-17 20:54:00",6,2159.34,268.21,22,Pending,PAY01,Evening
ORD01742,CUST0038,PROD115,STORE050,DP003,"2024-06-14 12:30:00","2024-06-14 12:54:00",4,1363.44,309.08,24,Delivered,PAY05,Afternoon
ORD01743,CUST0043,PROD014,STORE027,DP008,"2025-06-12 08:06:00","2025-06-12 08:31:00",9,1404.63,335.05,25,Cancelled,PAY04,Morning
ORD01744,CUST0011,PROD124,STORE011,DP031,"2025-06-15 18:50:00","2025-06-15 19:16:00",3,410.25,79.18,26,Shipped,PAY02,Evening
ORD01745,CUST0001,PROD147,STORE024,DP038,"2025-01-26 19:33:00","2025-01-26 20:00:00",1,245.49,63.64,27,Delivered,PAY01,Evening
ORD01746,CUST0033,PROD021,STORE040,DP023,"2024-04-17 11:04:00","2024-04-17 11:32:00",9,3595.77,267.69,28,Shipped,PAY02,Morning
ORD01747,CUST0028,PROD069,STORE014,DP025,"2024-01-19 16:36:00","2024-01-19 17:05:00",8,459.28,31.96,29,Shipped,PAY01,Afternoon
ORD01751,CUST0030,PROD118,STORE038,DP030,"2024-06-08 16:53:00","2024-06-08 17:05:00",8,877.76,235.38,12,Delivered,PAY03,Afternoon
ORD01753,CUST0001,PROD106,STORE008,DP002,"2025-01-30 20:09:00","2025-01-30 20:22:00",1,321.10,4.24,13,Pending,PAY02,Evening
ORD01755,CUST0039,PROD103,STORE029,DP045,"2025-05-04 20:21:00","2025-05-04 20:36:00",6,2747.76,14.48,15,Delivered,PAY04,Evening
ORD01756,CUST0017,PROD013,STORE040,DP042,"2025-01-15 18:39:00","2025-01-15 18:55:00",2,352.34,90.42,16,Shipped,PAY05,Evening
ORD01757,CUST0041,PROD082,STORE041,DP040,"2024-02-21 16:51:00","2024-02-21 17:08:00",1,420.81,46.27,17,Cancelled,PAY05,Afternoon
ORD01759,CUST0029,PROD046,STORE009,DP042,"2024-07-22 17:30:00","2024-07-22 17:49:00",7,1642.34,221.87,19,Pending,PAY03,Evening
ORD01761,CUST0032,PROD139,STORE026,DP036,"2024-06-02 10:07:00","2024-06-02 10:28:00",10,978.40,37.22,21,Returned,PAY03,Morning
ORD01762,CUST0006,PROD149,STORE028,DP046,"2025-05-06 16:02:00","2025-05-06 16:24:00",1,367.51,44.56,22,Shipped,PAY04,Afternoon
ORD01763,CUST0040,PROD058,STORE034,DP044,"2025-06-26 19:57:00","2025-06-26 20:20:00",8,1289.20,357.34,23,Returned,PAY01,Evening
ORD01764,CUST0038,PROD078,STORE022,DP030,"2024-05-03 12:09:00","2024-05-03 12:33:00",7,552.23,110.56,24,Cancelled,PAY01,Afternoon
ORD01766,CUST0041,PROD092,STORE020,DP018,"2025-03-26 17:41:00","2025-03-26 18:07:00",1,102.95,27.07,26,Returned,PAY05,Evening
ORD01769,CUST0044,PROD120,STORE036,DP036,"2024-01-22 12:16:00","2024-01-22 12:45:00",5,2006.65,198.29,29,Pending,PAY02,Afternoon
ORD01770,CUST0025,PROD110,STORE003,DP002,"2024-12-22 17:29:00","2024-12-22 17:59:00",5,1577.65,205.27,30,Shipped,PAY01,Evening
ORD01771,CUST0048,PROD063,STORE026,DP046,"2024-08-10 10:34:00","2024-08-10 10:44:00",3,900.69,228.32,10,Returned,PAY02,Morning
ORD01773,CUST0017,PROD091,STORE042,DP036,"2024-04-05 12:35:00","2024-04-05 12:58:00",3,206.43,53.81,23,Delivered,PAY02,Afternoon
ORD01775,CUST0048,PROD039,STORE018,DP018,"2024-12-30 08:19:00","2024-12-30 08:44:00",7,3045.21,274.75,25,Delivered,PAY02,Morning
ORD01776,CUST0020,PROD025,STORE015,DP025,"2025-04-26 12:24:00","2025-04-26 12:50:00",1,344.14,37.36,26,Shipped,PAY03,Afternoon
ORD01777,CUST0006,PROD140,STORE021,DP021,"2024-05-14 11:38:00","2024-05-14 12:05:00",10,4961.90,449.17,27,Pending,PAY01,Morning
ORD01778,CUST0042,PROD114,STORE015,DP007,"2024-06-28 10:16:00","2024-06-28 10:44:00",8,2843.36,202.09,28,Delivered,PAY05,Morning
ORD01779,CUST0033,PROD034,STORE022,DP032,"2024-03-18 11:12:00","2024-03-18 11:41:00",10,4578.80,622.55,29,Cancelled,PAY01,Morning
ORD01780,CUST0050,PROD110,STORE038,DP047,"2024-11-27 17:50:00","2024-11-27 18:20:00",8,3594.00,66.26,30,Pending,PAY05,Evening
ORD01781,CUST0004,PROD149,STORE042,DP021,"2024-03-24 12:18:00","2024-03-24 12:30:00",4,785.36,73.92,12,Cancelled,PAY02,Afternoon
ORD01782,CUST0003,PROD125,STORE019,DP014,"2024-03-14 18:49:00","2024-03-14 19:03:00",2,279.54,2.59,14,Shipped,PAY01,Evening
ORD01785,CUST0036,PROD005,STORE003,DP036,"2025-04-30 14:13:00","2025-04-30 14:31:00",4,640.76,135.78,18,Cancelled,PAY03,Afternoon
ORD01786,CUST0031,PROD104,STORE014,DP046,"2025-03-22 20:06:00","2025-03-22 20:25:00",7,2769.97,665.95,19,Returned,PAY05,Evening
ORD01787,CUST0049,PROD140,STORE005,DP029,"2024-02-28 10:54:00","2024-02-28 11:14:00",2,929.88,139.90,20,Delivered,PAY03,Morning
ORD01788,CUST0017,PROD142,STORE024,DP007,"2024-04-10 15:42:00","2024-04-10 16:03:00",1,492.34,76.71,21,Shipped,PAY01,Afternoon
ORD01789,CUST0012,PROD121,STORE011,DP013,"2025-03-24 11:19:00","2025-03-24 11:41:00",4,882.44,144.58,22,Delivered,PAY03,Morning
ORD01790,CUST0011,PROD077,STORE024,DP029,"2025-06-20 17:36:00","2025-06-20 17:59:00",3,357.51,49.62,23,Pending,PAY02,Evening
ORD01791,CUST0034,PROD080,STORE035,DP012,"2025-02-28 12:19:00","2025-02-28 12:43:00",7,763.98,63.43,24,Pending,PAY04,Afternoon
ORD01792,CUST0036,PROD097,STORE050,DP010,"2024-09-11 17:34:00","2024-09-11 17:59:00",10,4417.10,256.05,25,Shipped,PAY04,Evening
ORD01794,CUST0026,PROD096,STORE023,DP021,"2024-01-20 16:25:00","2024-01-20 16:52:00",7,1870.61,167.62,27,Shipped,PAY02,Afternoon
ORD01795,CUST0008,PROD105,STORE029,DP007,"2025-06-28 12:56:00","2025-06-28 13:24:00",3,1056.27,18.29,28,Pending,PAY04,Afternoon
ORD01797,CUST0034,PROD003,STORE039,DP001,"2025-04-05 18:03:00","2025-04-05 18:33:00",1,164.82,32.45,30,Cancelled,PAY05,Evening
ORD01798,CUST0014,PROD001,STORE049,DP009,"2024-09-04 15:31:00","2024-09-04 15:41:00",6,1236.90,283.03,10,Returned,PAY03,Afternoon
ORD01799,CUST0002,PROD126,STORE006,DP048,"2024-10-28 18:28:00","2024-10-28 18:39:00",8,951.20,248.21,11,Cancelled,PAY04,Evening
ORD01800,CUST0001,PROD057,STORE007,DP020,"2024-03-13 19:37:00","2024-03-13 19:49:00",5,1744.05,500.71,12,Shipped,PAY01,Evening
